Base,SingleMineral,hotkey00,hotkey01,hotkey02,hotkey10,hotkey11,hotkey12,hotkey20,hotkey21,hotkey22,hotkey30,hotkey31,hotkey32,hotkey40,hotkey41,hotkey42,hotkey50,hotkey51,hotkey52,hotkey60,hotkey61,hotkey62,hotkey70,hotkey71,hotkey72,hotkey80,hotkey81,hotkey82,hotkey90,hotkey91,hotkey92,race,battleneturl
0,0,0,0,0,2,0,5,1,0,22,1,0,8,2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
0,0,1,0,0,1,0,58,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
0,0,0,0,0,8,0,21,1,0,8,1,0,7,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
0,0,1,0,0,1,0,59,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
3,0,0,0,0,4,0,21,4,0,25,2,0,5,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
0,0,1,0,0,2,0,50,8,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
2,0,1,0,0,5,0,48,1,0,0,1,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
2,0,1,0,0,5,0,67,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
2,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
1,0,1,0,0,2,0,0,2,0,22,1,0,63,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344230/1/YongHwa/
0,0,0,0,0,0,0,0,1,0,9,1,0,30,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
1,0,0,0,0,1,0,0,1,0,22,1,0,73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344230/1/YongHwa/
0,0,0,0,0,0,0,0,1,0,17,1,0,21,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
1,0,1,0,0,2,0,0,2,0,26,1,0,60,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344230/1/YongHwa/
0,0,0,0,0,0,0,0,1,0,3,1,0,32,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
0,0,0,0,0,0,0,0,1,0,10,1,0,33,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
2,1,1,0,0,4,0,67,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
2,0,1,0,0,4,0,42,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
3,0,0,0,0,0,0,0,1,0,12,1,0,22,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
2,0,1,0,0,7,0,52,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
0,0,0,0,0,0,0,0,1,0,5,1,0,31,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
1,0,1,0,0,2,0,0,2,0,18,1,0,65,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344230/1/YongHwa/
0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,2,0,87,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
1,0,0,0,0,1,0,0,1,0,27,1,0,66,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344230/1/YongHwa/
0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,2,0,83,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
2,0,1,0,0,4,0,70,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
3,0,1,0,0,7,0,48,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,2,0,84,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
3,0,1,0,0,4,0,25,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
2,0,1,0,0,1,0,43,18,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
0,0,0,0,0,10,0,2,0,0,0,1,0,19,0,0,0,0,0,0,1,0,68,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
2,0,1,0,0,1,0,48,19,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
0,0,0,0,0,5,0,1,0,0,0,1,0,16,0,0,0,0,0,0,1,0,77,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
2,0,1,0,0,1,0,45,23,0,14,1,0,5,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
0,1,0,0,0,4,0,4,0,0,0,1,0,10,0,0,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
0,0,0,0,0,1,0,7,1,0,46,5,0,31,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
2,0,0,0,0,3,0,47,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343559/1/Squirtle/
5,0,0,0,0,2,0,49,0,0,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
0,0,0,0,0,1,0,9,1,0,42,6,0,30,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343559/1/Squirtle/
1,0,1,0,0,1,0,44,17,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
0,0,0,0,0,1,0,7,1,0,42,8,0,32,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
4,0,1,0,0,2,0,30,11,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
0,0,0,0,0,1,0,12,1,0,35,3,0,30,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
2,0,1,0,0,1,0,45,13,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
0,1,0,0,0,1,0,7,1,0,42,6,0,35,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
2,0,0,0,0,2,0,46,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343559/1/Squirtle/
0,0,0,0,0,5,0,3,0,0,0,1,0,9,0,0,0,0,0,0,1,0,82,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
1,0,0,0,0,2,0,49,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
0,0,0,0,0,6,0,1,0,0,0,1,0,19,0,0,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343559/1/Squirtle/
2,0,0,0,0,1,0,7,1,0,44,4,0,33,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
0,0,0,0,0,6,0,6,1,0,0,2,0,7,0,0,0,0,0,0,1,0,78,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
0,0,0,0,0,2,0,4,1,0,44,7,0,37,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
0,0,0,0,0,2,0,5,0,0,0,1,0,15,0,0,0,0,0,0,1,0,77,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
0,0,0,0,0,2,0,29,0,0,0,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
17,0,0,0,0,0,0,0,2,0,0,1,0,36,12,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
0,0,0,0,0,2,0,26,0,0,0,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
21,0,0,0,0,0,0,0,2,0,0,2,0,36,14,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
0,1,0,0,0,2,0,27,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
6,0,0,0,0,0,0,0,1,0,0,1,0,50,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
0,0,0,0,0,2,0,10,0,0,0,1,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
18,0,0,0,0,0,0,0,4,0,0,1,0,34,14,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
0,0,1,0,0,2,0,27,0,0,0,1,0,64,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
8,1,0,0,0,0,0,0,1,0,0,1,0,49,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
0,0,1,0,0,2,0,10,0,0,0,1,0,75,1,0,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
20,0,0,0,0,0,0,0,1,0,0,1,0,37,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
0,0,0,0,0,0,0,0,1,0,3,2,0,40,0,0,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
0,0,0,0,0,1,0,13,1,0,39,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,0,0,0,0,0,0,0,1,0,0,3,0,46,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
0,0,0,0,0,2,0,9,1,0,51,0,0,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,0,0,0,0,1,0,7,1,0,50,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
0,0,0,0,0,0,0,0,1,0,0,2,0,47,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,1,0,0,0,1,0,10,1,0,46,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
0,0,0,0,0,0,0,0,1,0,2,4,0,44,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,0,0,0,0,1,0,5,1,0,55,0,0,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
0,0,0,0,0,0,0,0,1,0,2,2,0,44,0,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
2,0,0,0,0,5,0,27,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
22,0,0,0,0,0,0,0,1,0,0,2,0,32,15,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
22,0,0,0,0,0,0,0,2,0,0,3,0,34,12,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
2,0,0,0,0,4,0,33,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
14,2,0,0,0,0,0,0,1,0,0,1,0,40,10,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
2,0,0,0,0,4,0,20,1,0,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
17,0,0,0,0,0,0,0,1,0,0,3,0,36,15,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
2,0,0,0,0,4,0,27,1,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
0,0,1,0,0,2,0,24,0,0,0,1,0,68,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
0,0,0,0,0,0,0,0,1,0,14,1,0,23,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
0,0,0,0,0,2,0,25,1,0,7,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
0,0,0,0,0,0,0,0,1,0,13,1,0,22,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
0,0,0,0,0,0,0,0,1,0,23,1,0,13,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
0,0,0,0,0,2,0,22,0,0,0,1,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
0,0,0,0,0,2,0,23,0,0,0,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
0,0,0,0,0,0,0,0,1,0,19,1,0,17,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
0,0,0,0,0,6,0,25,1,0,13,0,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
0,0,0,0,0,0,0,0,1,0,2,3,0,44,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
0,0,0,0,0,0,0,0,1,0,3,2,0,44,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
0,0,0,0,0,4,0,19,1,0,10,1,0,10,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
0,0,0,0,0,6,0,31,1,0,10,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
2,1,0,0,0,0,0,0,1,0,0,2,0,45,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
2,2,0,1,0,1,0,49,4,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,0,0,0,0,2,0,11,1,0,51,0,0,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
0,0,0,0,0,1,0,18,1,0,67,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
3,0,0,0,0,1,0,47,2,0,46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
2,2,0,0,0,1,0,47,4,0,42,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,1,0,0,0,1,0,5,1,0,61,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
2,2,0,0,0,1,0,48,5,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,0,0,0,0,1,0,10,1,0,47,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
1,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,1,0,63,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/443514/1/desRow/
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/443514/1/desRow/
1,0,0,0,0,0,0,0,1,0,35,0,0,0,0,0,0,1,0,60,1,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
1,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,1,0,62,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/443514/1/desRow/
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,31,3,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/443514/1/desRow/
0,0,1,0,0,1,0,45,1,0,5,2,0,37,1,0,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://us.battle.net/sc2/en/profile/4484230/1/EGJYP/
1,0,1,0,0,3,0,8,1,0,8,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
0,1,1,0,0,1,0,46,1,0,0,4,0,36,1,0,5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://us.battle.net/sc2/en/profile/4484230/1/EGJYP/
1,0,1,0,0,3,0,6,1,0,13,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
1,0,1,0,0,2,0,2,1,0,20,0,0,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
0,0,1,0,0,1,0,41,1,0,0,5,0,44,1,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://us.battle.net/sc2/en/profile/4484230/1/EGJYP/
3,0,0,0,0,3,0,43,1,0,0,1,0,0,1,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/1215014/2/dSeleCT/
0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,53,1,0,8,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
3,0,0,0,0,2,0,45,1,0,0,1,0,0,1,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/1215014/2/dSeleCT/
0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,73,1,0,13,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
3,0,0,0,0,4,0,41,1,0,0,1,0,0,1,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/1215014/2/dSeleCT/
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,1,0,20,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
3,0,0,0,0,4,0,41,1,0,0,1,0,0,1,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/1215014/2/dSeleCT/
0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,69,1,0,10,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
0,0,0,0,0,1,0,48,6,0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/3135108/1/lIlIlIlIlIlI/
0,0,0,0,0,0,0,0,1,0,11,1,0,8,0,0,0,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/4170350/1/ColoUrDFiRsT/
0,0,0,0,0,1,0,49,3,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/4170350/1/ColoUrDFiRsT/
0,0,0,0,0,0,0,0,1,0,17,1,0,5,0,0,0,1,0,76,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/3135108/1/lIlIlIlIlIlI/
0,0,0,0,0,1,0,49,8,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/4170350/1/ColoUrDFiRsT/
0,1,0,0,0,0,0,0,1,0,15,1,0,6,0,0,0,1,0,76,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/3135108/1/lIlIlIlIlIlI/
0,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/4609532/1/aLive/
0,0,1,0,0,1,0,54,0,0,0,1,0,0,1,0,39,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Zerg,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
